novel_name,author,novelurl,serialstatus,serialnumber,category,collects,reviews,month
某科学的御坂美琴,白夜翎,http://book.zongheng.com/book/612256.html,连载中,10123,同人,6,1005,53
都市暗之轩云,弓星痕之中的长,http://book.zongheng.com/book/646697.html,连载中,36619,都市,0,49,2
都市七杀传奇,坐怀不乱的水煮鱼,http://book.zongheng.com/book/650427.html,连载中,84969,都市,3,136,4
青蛇问天,古风少年,http://book.zongheng.com/book/649246.html,连载中,32320,修真,1,52,1
植物僵尸世界大战,堵在远方,http://book.zongheng.com/book/649925.html,连载中,8703,游戏,13,522,6
质子之剑,待我卸甲,http://book.zongheng.com/book/464915.html,连载中,41935,架空,3,3042,9
八羽天下,云羽天,http://book.zongheng.com/book/650718.html,连载中,38768,争霸,3,52,4
踏雪寻梅骆王传,金山墨髯,http://book.zongheng.com/book/646982.html,连载中,46287,武侠,0,152,6
华夏异志录,扬尘使者,http://book.zongheng.com/book/644903.html,连载中,310,异术,1,286,10
梦控十万年,斯菲特,http://book.zongheng.com/book/649939.html,连载中,33783,都市,2,30,4
不改向阳心,岑小沐,http://book.zongheng.com/book/652739.html,连载中,161868,都市,0,122,13
重生之虚无界尊,远古界,http://book.zongheng.com/book/611845.html,连载中,345452,玄幻,2,941,37
炙羽猩眼,重度游吟,http://book.zongheng.com/book/651970.html,连载中,12439,都市,3,27,2
太初源神,梦泽云,http://book.zongheng.com/book/652746.html,连载中,6784,异术,0,32,2
雪女霓笙,南岛的风,http://book.zongheng.com/book/646968.html,连载中,120547,仙侠,1,356,25
快穿之宿主拆CP,钿霞琬依,http://book.zongheng.com/book/652025.html,连载中,5234,异世,1,220,10
天曙,若风兮扬,http://book.zongheng.com/book/649725.html,连载中,21821,争霸,0,47,2
断天残剑,健男孩,http://book.zongheng.com/book/647394.html,连载中,145942,玄幻,4,544,47
至暮,流年以南,http://book.zongheng.com/book/638885.html,连载中,8531,争霸,2,26,0
金丹道,三世一梦,http://book.zongheng.com/book/605761.html,连载中,190722,武侠,8,1584,11
重生新世纪,司马勤勤,http://book.zongheng.com/book/650021.html,连载中,32968,都市,2,99,3
源新世界,鸡蛋大哥,http://book.zongheng.com/book/650643.html,连载中,78457,科幻,1,218,1
道武天机,张达达,http://book.zongheng.com/book/652854.html,连载中,37913,武侠,1,19,1
明眸在心,汶河之边,http://book.zongheng.com/book/574721.html,连载中,96670,玄幻,6,655,1
重生的鬼眼医妃,JH凌薇,http://book.zongheng.com/book/626790.html,连载中,165572,异世,5,1604,59
御界封天,雪舞天下,http://book.zongheng.com/book/452342.html,连载中,824788,玄幻,1251,183498,24
游戏王子,76王者必胜,http://book.zongheng.com/book/652871.html,连载中,5683,竞技,0,45,2
暮谣,梦篱落,http://book.zongheng.com/book/503820.html,连载中,946466,玄幻,41,2282,19
念冰,白硕,http://book.zongheng.com/book/649578.html,连载中,12403,异术,1,54,5
兽界仙尊,月上平湖,http://book.zongheng.com/book/642851.html,连载中,141498,修真,5,343,4
一个人的GTA,嘻哈源少,http://book.zongheng.com/book/652725.html,连载中,6271,游戏,0,269,16
刀剑江湖录,银丝面条,http://book.zongheng.com/book/641239.html,连载中,328705,武侠,6,533,15
恶魔大法师,当谈笑,http://book.zongheng.com/book/636831.html,连载中,136142,奇幻,22,2116,6
妖心鉴,故作玄机,http://book.zongheng.com/book/621908.html,连载中,232929,异世,6,392,43
帝门狂杀,五剪指,http://book.zongheng.com/book/652457.html,连载中,19104,都市,0,22,0
我在老地方等你,彼岸双生花,http://book.zongheng.com/book/652815.html,连载中,2976,都市,0,15,2
玛瑙湖,基果,http://book.zongheng.com/book/652883.html,连载中,2404,架空,0,481,1
潜王,清风Z,http://book.zongheng.com/book/651637.html,连载中,2021,架空,1,499,0
不是爱风尘,紫堂,http://book.zongheng.com/book/649222.html,连载中,164404,玄幻,1,71,3
幻影行动,军歌嘹亮,http://book.zongheng.com/book/652893.html,连载中,16696,军旅,1,542,1
龙裔天下,鸿毛,http://book.zongheng.com/book/650805.html,连载中,37578,玄幻,0,38,2
最强太虚系统,寂寥云烟,http://book.zongheng.com/book/652713.html,连载中,30164,玄幻,1,19,0
以墓之名,青菜不好吃,http://book.zongheng.com/book/652848.html,连载中,32097,异闻,1,36,2
故事接龙的故事,MDLucifer,http://book.zongheng.com/book/652920.html,连载中,2563,文集,2,62,1
轮回乡,乐游于海,http://book.zongheng.com/book/650933.html,连载中,16529,争霸,0,15,0
死灵术士的奇幻之旅,小崔有点懒,http://book.zongheng.com/book/651577.html,连载中,12486,异世,2,24,0
暮夜之时,襄歌,http://book.zongheng.com/book/651439.html,连载中,4774,仙侠,0,13,1
它们浴血重生,悬疑记录馆,http://book.zongheng.com/book/652469.html,连载中,10418,异闻,1,21,0
通天妖道,七苦道人,http://book.zongheng.com/book/624241.html,连载中,219070,修真,9,1120,8
天下演义,雪云涧,http://book.zongheng.com/book/651388.html,连载中,19,争霸,3,54,2
阿含,殷了了,http://book.zongheng.com/book/345722.html,连载中,21928,武侠,2,252,3
科技创世纪,冬夜说冬,http://book.zongheng.com/book/651678.html,连载中,17454,商战,4,74,3
女神改造系统,失贞少男,http://book.zongheng.com/book/652772.html,连载中,4983,都市,12,3822,248
永恒帝,菊仙,http://book.zongheng.com/book/652908.html,连载中,2897,玄幻,0,13,2
攻略现代,天下无禅,http://book.zongheng.com/book/652546.html,连载中,21409,科幻,1,184,3
剑道圣尊,凌影逸风,http://book.zongheng.com/book/614721.html,连载中,606490,玄幻,922,407252,442
证心,断桥客,http://book.zongheng.com/book/652561.html,连载中,5038,修真,0,51,5
我绝不会死在末日,叨叨道,http://book.zongheng.com/book/648430.html,连载中,42695,末世,2,309,3
明玉传,梦里的你,http://book.zongheng.com/book/652976.html,连载中,3092,争霸,0,30,3
83号的追击,左小明,http://book.zongheng.com/book/650187.html,连载中,30093,推理,5,70,1
淡然世间行,淡蓝色晴空,http://book.zongheng.com/book/638382.html,连载中,12023,文集,1,124,3
无月记,狗贼,http://book.zongheng.com/book/603992.html,连载中,25445,异世,0,138,4
超级狂爆系统,贪狼星君,http://book.zongheng.com/book/652472.html,连载中,3575,异世,3,179,3
乡村小子闯都市,雨萧然,http://book.zongheng.com/book/652259.html,连载中,4780,都市,11,1574,188
血火长歌,颜弃冕,http://book.zongheng.com/book/652570.html,连载中,3537,争霸,0,5,0
美女之动漫系统休息,无息命空,http://book.zongheng.com/book/652797.html,连载中,11075,同人,2,109,2
寂灭刀神,李雄欢,http://book.zongheng.com/book/648774.html,连载中,65374,仙侠,2,100,4
超级至尊系统,君莫惜,http://book.zongheng.com/book/533763.html,已完结,2767668,玄幻,687,49992,446
普天,鸿风烈烈,http://book.zongheng.com/book/649046.html,连载中,111325,仙侠,2,114,5
无上荒宇之铁血战神,丢三忘四,http://book.zongheng.com/book/598409.html,连载中,56053,玄幻,8,163,2
无尽纪元之地球崛起,冲浪小海螺,http://book.zongheng.com/book/608480.html,连载中,1181012,玄幻,33,2325,38
末世小商贩,原点不知道,http://book.zongheng.com/book/647109.html,连载中,67007,都市,4,341,8
重生之好人,想回到过去,http://book.zongheng.com/book/651131.html,连载中,34280,重生,2,124,4
罪与罚善与美,忧伤的萝卜,http://book.zongheng.com/book/646456.html,连载中,78649,异世,2,144,2
觉醒者的悲鸣,汪洋大海哥,http://book.zongheng.com/book/646304.html,连载中,80751,争霸,1,139,1
诸天最强系统,珠海,http://book.zongheng.com/book/653001.html,连载中,6325,争霸,2,883,122
裴元庆重生在斗气大陆,璃樽,http://book.zongheng.com/book/651166.html,连载中,9591,玄幻,1,41,4
明末演义山河破碎之王朝,实话熊,http://book.zongheng.com/book/650072.html,连载中,205109,历史,0,732,11
阿强的美女种植园,甲乙东方木,http://book.zongheng.com/book/653056.html,连载中,38264,都市,1,90,8
巅峰神皇,小民有悍刀,http://book.zongheng.com/book/645650.html,连载中,167839,玄幻,0,85,1
祭涅生,走走泡泡,http://book.zongheng.com/book/652462.html,连载中,31957,异世,0,41,0
最强淘宝系统,五斗小民,http://book.zongheng.com/book/653092.html,已完结,1330054,都市,102,6057,517
岁墨天道苍茫,岁墨,http://book.zongheng.com/book/653090.html,连载中,41522,争霸,0,37,7
都市超级兵王,苍问,http://book.zongheng.com/book/653095.html,已完结,1212166,都市,38,8228,432
都市灵异,穆冷,http://book.zongheng.com/book/609643.html,连载中,28380,灵异,9,602,17
鬼门守将,两种生命,http://book.zongheng.com/book/625156.html,连载中,12303,变身,3,91,2
五世绝恋,玉小满,http://book.zongheng.com/book/648710.html,连载中,51661,变身,2,123,8
五岁的新生活,BG大神,http://book.zongheng.com/book/652818.html,连载中,2173,重生,0,17,0
风云豪气歇,瓜娃子不吃瓜,http://book.zongheng.com/book/653042.html,连载中,31841,修真,1,346,24
仙神戮魔,悲欲飘然,http://book.zongheng.com/book/653109.html,连载中,44019,玄幻,0,22,1
一本手札,九双筷子,http://book.zongheng.com/book/649922.html,连载中,32996,都市,2,59,1
若有来生请珍惜,晨曦8,http://book.zongheng.com/book/653085.html,连载中,2505,都市,0,6,0
歧途,夏日,http://book.zongheng.com/book/645639.html,连载中,500623,都市,3,531,73
都市医王,冬雪初晴,http://book.zongheng.com/book/653119.html,已完结,1152711,都市,26,5682,495
上帝御龙,笑烟花,http://book.zongheng.com/book/650660.html,连载中,38078,玄幻,2,59,2
西游杂感之宿命凡间,静轩草客,http://book.zongheng.com/book/652817.html,连载中,5162,玄幻,0,7,0
天途之路,申辰子笑,http://book.zongheng.com/book/652142.html,连载中,11487,玄幻,0,15,1
动漫穿越之旅,羽翼飞鸟year,http://book.zongheng.com/book/626498.html,连载中,259107,同人,249,13311,89
洪荒蝼蚁,七杀魔狙,http://book.zongheng.com/book/641827.html,连载中,8159,玄幻,7,295,15
幻世小说,信人木宅,http://book.zongheng.com/book/646363.html,连载中,69086,玄幻,3,138,9
绝世帝魂,青瓜,http://book.zongheng.com/book/653154.html,已完结,1131439,玄幻,7,1196,131
正义的旅途,红云白月,http://book.zongheng.com/book/601688.html,连载中,186966,游戏,2,1078,14
总裁的替身宠儿,大布丁wing,http://book.zongheng.com/book/652864.html,连载中,5412,都市,2,662,26
永恒苍穹,平淡一世,http://book.zongheng.com/book/637015.html,连载中,27731,异世,7,96,2
艾莎,梁雮,http://book.zongheng.com/book/653164.html,连载中,19267,都市,1,314,21
玄灵证道,浩然至清,http://book.zongheng.com/book/653182.html,连载中,2401,玄幻,0,3,0
零境世界,长长弓,http://book.zongheng.com/book/653187.html,连载中,3142,争霸,0,14,0
纪渊,zhysh,http://book.zongheng.com/book/650771.html,连载中,22182,玄幻,0,37,0
遥望历史的星空,王文杰,http://book.zongheng.com/book/647400.html,连载中,40062,历史,3,746,7
亡夫要出棺,念懿,http://book.zongheng.com/book/600338.html,已完结,862083,推理,7,1387,9
九天神域,乱循环,http://book.zongheng.com/book/646869.html,连载中,30473,玄幻,4,183,3
仙武至尊,惊风雨,http://book.zongheng.com/book/653207.html,已完结,1057468,玄幻,21,3133,153
武魂世界,无忧,http://book.zongheng.com/book/653212.html,已完结,1050357,玄幻,7,727,40
消逝的曙光,幻想末世,http://book.zongheng.com/book/647115.html,连载中,20946,末世,13,351,3
没落星空,蟠湘,http://book.zongheng.com/book/645602.html,连载中,62940,玄幻,2,92,2
天才道士,凰小戏,http://book.zongheng.com/book/514813.html,连载中,225176,都市,92,35872,101
灵武乱,小眼儿,http://book.zongheng.com/book/651325.html,连载中,82813,异世,1,46,0
白龙吟,柒润茗,http://book.zongheng.com/book/652355.html,连载中,13580,仙侠,5,177,12
双华剑,命犯妖妃,http://book.zongheng.com/book/638134.html,连载中,295,修真,1,429,0
戏说莫立兴的传奇经历,红尘意中人,http://book.zongheng.com/book/640074.html,连载中,32037,争霸,1,77,0
阴财滚滚,暴橘子,http://book.zongheng.com/book/653263.html,已完结,1064440,文集,0,97,5
诸神的纹章,黄道十二之绝啸,http://book.zongheng.com/book/559915.html,连载中,803801,校园,345,17947,13
重生之闲鱼翻身,鲤鱼跳厦门,http://book.zongheng.com/book/651391.html,连载中,14605,校园,4,38,2
金色晚秋,金舍得,http://book.zongheng.com/book/652523.html,连载中,10895,都市,1,14,1
牧岳大陆,圣光猪,http://book.zongheng.com/book/652687.html,连载中,5247,争霸,0,18,0
万古道皇,掉眼泪的鱼,http://book.zongheng.com/book/650980.html,连载中,35648,争霸,1,68,4
小平民之路,菜菜菜菜鸟,http://book.zongheng.com/book/638751.html,连载中,85267,都市,7,178,1
冥破苍穹,水月涟漪a,http://book.zongheng.com/book/652136.html,连载中,39211,异世,2,35,2
三子救世,姚半生,http://book.zongheng.com/book/653254.html,连载中,22225,仙侠,0,26,2
我和我的奇妙人生,念痴,http://book.zongheng.com/book/649695.html,连载中,16556,都市,1,134,9
变身最强女神,茗玥天,http://book.zongheng.com/book/653274.html,连载中,2,都市,3,116,11
少白之壮志云霄,未知名少白,http://book.zongheng.com/book/652647.html,连载中,36528,异世,2,75,6
长安书,浮生奈若何,http://book.zongheng.com/book/650286.html,连载中,35607,架空,4,748,11
九星魔帝,三杯淡酒,http://book.zongheng.com/book/652912.html,连载中,4611,异世,2,14,0
奥特曼之混沌本源,黑暗老王,http://book.zongheng.com/book/643826.html,连载中,38030,同人,29,4523,396
秦时明月之云淡,尽天寒,http://book.zongheng.com/book/584326.html,连载中,108182,同人,30,2789,32
成王之途,千幻无情,http://book.zongheng.com/book/653540.html,连载中,2067,争霸,0,5,0
云海仙魔录,温怒,http://book.zongheng.com/book/648298.html,连载中,25,修真,0,85,4
末世之暴徒流民,睡不着的小白,http://book.zongheng.com/book/650778.html,连载中,50710,末世,9,435,4
白发魔女欲休夫,断笔情长,http://book.zongheng.com/book/649060.html,连载中,4619,争霸,1,28,0
天将战歌,南山小峰,http://book.zongheng.com/book/652888.html,连载中,7488,都市,1,13,2
万魂狱,若初心,http://book.zongheng.com/book/653548.html,连载中,14890,玄幻,8,45,3
雄峙,裴东来,http://book.zongheng.com/book/651253.html,连载中,34425,玄幻,1,49,2
恋上冰山校草,木檬,http://book.zongheng.com/book/639763.html,连载中,10776,校园,3,213,1
踏破圣途,续文,http://book.zongheng.com/book/652112.html,连载中,109019,争霸,21,132,4
第五监,兰捱似邪,http://book.zongheng.com/book/651494.html,连载中,961,异世,1,8,0
异界dota对决,守望大熊猫,http://book.zongheng.com/book/645798.html,连载中,30293,游戏,9,698,13
猎魇记,梦禹寒,http://book.zongheng.com/book/651122.html,连载中,50309,都市,1,69,0
电闪穹霄,久久的七月,http://book.zongheng.com/book/652896.html,连载中,16211,玄幻,0,17,0
冰雷剑尊,逍遥尘子,http://book.zongheng.com/book/644155.html,连载中,3522,玄幻,2,23,1
镜影,蓝逸星,http://book.zongheng.com/book/653582.html,连载中,16603,校园,0,51,4
我我我他他他,有个胖叔这么帅,http://book.zongheng.com/book/651612.html,连载中,8010,同人,1,18,0
勋章,冥易,http://book.zongheng.com/book/647870.html,连载中,37493,争霸,2,134,6
学霸配糕点,遇到曾经的她,http://book.zongheng.com/book/649673.html,连载中,2245,奇幻,0,5,0
王者的黑暗,十年诡殇,http://book.zongheng.com/book/651130.html,连载中,61637,推理,12,191,3
最后一个神仙,美妞,http://book.zongheng.com/book/653638.html,连载中,2365,都市,1,1526,285
第一大家,其瑞,http://book.zongheng.com/book/506800.html,连载中,38974,异世,2,181,4
灵斗之异界,我悟我空,http://book.zongheng.com/book/644344.html,连载中,20307,争霸,0,47,2
黎明幻界,点兵遣将,http://book.zongheng.com/book/648421.html,连载中,5641,异世,0,10,0
唯一真界,岁跃无声,http://book.zongheng.com/book/645765.html,连载中,49668,玄幻,2,220,8
道心伏魔录,陌夏秋枫,http://book.zongheng.com/book/548166.html,已完结,3086781,修真,81,13482,77
幻面,幻面,http://book.zongheng.com/book/635964.html,连载中,44594,玄幻,1,160,2
异界之逍遥战尊,燃烧的雪人,http://book.zongheng.com/book/652711.html,连载中,44974,异世,0,46,3
古国遗迹,雨中天,http://book.zongheng.com/book/636116.html,连载中,16529,推理,0,36,0
圣灵君王,上官强,http://book.zongheng.com/book/618125.html,连载中,429472,玄幻,1464,127185,13
光中之暗,正神一,http://book.zongheng.com/book/646829.html,连载中,283413,推理,2,182,9
重生之剑道无边,陌咏夜,http://book.zongheng.com/book/653495.html,连载中,2096,仙侠,0,23,1
至尊红颜传,国家炖器,http://book.zongheng.com/book/653416.html,连载中,1510,神话,2,99,5
神魔双修2,黑色天牛,http://book.zongheng.com/book/653008.html,连载中,15365,异世,2,78,10
重生之完美生活,水墨春秋,http://book.zongheng.com/book/648857.html,连载中,35775,重生,0,308,16
道源封仙,傲兰龙威,http://book.zongheng.com/book/621735.html,连载中,359110,修真,9,1351,10
黑袍老鬼,颓废的鱼,http://book.zongheng.com/book/651082.html,连载中,2307,玄幻,0,8,2
非贱,非贱,http://book.zongheng.com/book/637885.html,连载中,49322,修真,11,602,4
紫竹传,钢思,http://book.zongheng.com/book/584963.html,连载中,177293,武侠,6,1855,21
奥意,呀米修火锅,http://book.zongheng.com/book/651591.html,连载中,19040,玄幻,0,40,1
天问九歌,唐一非,http://book.zongheng.com/book/583069.html,连载中,25746,玄幻,1,116,4
都市之极品进化,七号红塔山,http://book.zongheng.com/book/650013.html,连载中,9312,都市,3,40,1
双胞胎的私人保镖,像个人,http://book.zongheng.com/book/653327.html,已完结,877323,都市,3,330,16
影后在上,东未行,http://book.zongheng.com/book/651359.html,连载中,2621,重生,3,65,2
极武杀神,淡了的凡尘,http://book.zongheng.com/book/653330.html,连载中,21735,玄幻,1,32,0
幻灵师,郑明耀,http://book.zongheng.com/book/632848.html,连载中,3318,异术,0,35,1
吞噬帝君,神龙三太子,http://book.zongheng.com/book/645452.html,连载中,79067,争霸,3,343,3
最强佣兵系统,飞天猫,http://book.zongheng.com/book/653335.html,已完结,864152,都市,13,2377,259
都市炼狱,本无生,http://book.zongheng.com/book/652680.html,连载中,21405,都市,1,53,1
超级小保安,super苏,http://book.zongheng.com/book/614848.html,连载中,11,都市,1,121,5
重修天尊,御若星辰x,http://book.zongheng.com/book/650190.html,连载中,65890,重生,1,977,162
我真不是雷公,大头小人儿,http://book.zongheng.com/book/626826.html,连载中,422360,都市,62,3430,19
腹黑公主,柠檬恒汐,http://book.zongheng.com/book/559308.html,连载中,25751,校园,29,2819,8
末日之黑暗岁月,魑魅魍魉i6,http://book.zongheng.com/book/652906.html,连载中,18451,末世,0,155,1
苍桑纪,傲世天下ao,http://book.zongheng.com/book/653356.html,连载中,2000,玄幻,1,6,0
美菊,鹤澜,http://book.zongheng.com/book/652788.html,连载中,12663,玄幻,0,54,2
冥狱之塔,埋骨八方,http://book.zongheng.com/book/582551.html,连载中,2048,进化,1,347,2
人世风流,鱼与,http://book.zongheng.com/book/652840.html,连载中,35227,修真,1,22,1
神级枭雄,北风刺骨,http://book.zongheng.com/book/534886.html,连载中,3406398,都市,52,10914,21
支离的破碎,诗婧吖,http://book.zongheng.com/book/642356.html,连载中,2893,校园,1,13,2
诸神古迹,前世的鱼,http://book.zongheng.com/book/652984.html,连载中,2779,异世,3,73,1
大善神,散步少年,http://book.zongheng.com/book/575355.html,连载中,53645,同人,3,326,5
逆转录,暗常驻,http://book.zongheng.com/book/481241.html,连载中,32780,进化,2,483,2
破晓之时,苏子落,http://book.zongheng.com/book/650859.html,连载中,20993,江湖,0,182,31
谁掌乾坤,姬缘,http://book.zongheng.com/book/641304.html,连载中,205656,玄幻,9,1170,13
总裁的淘气宝贝,想念wo,http://book.zongheng.com/book/653532.html,连载中,5205,都市,1,466,61
网游变身之美女驯宠师,安静的睡觉,http://book.zongheng.com/book/524364.html,连载中,1072719,游戏,149,20830,343
三国之辉煌时代,颜若水与哲野,http://book.zongheng.com/book/650995.html,连载中,273081,架空,7,1298,26
新白娘子续传之仙眷尘缘,冰锋0,http://book.zongheng.com/book/653676.html,连载中,2026,神话,1,39,0
神奇鬼香,给个火炉好不好,http://book.zongheng.com/book/629570.html,连载中,48808,神秘,2,319,11
网游之天下魂起,心生映,http://book.zongheng.com/book/652261.html,连载中,31483,游戏,1,202,2
摘仙记,与神同路,http://book.zongheng.com/book/650012.html,连载中,54457,玄幻,4,111,3
花域,无冽,http://book.zongheng.com/book/549734.html,连载中,114867,异世,3,232,2
崖山海战,南侠小鹿,http://book.zongheng.com/book/653680.html,连载中,6524,历史,0,558,8
那年我遇见了你,悦汐,http://book.zongheng.com/book/653358.html,连载中,2039,校园,0,21,1
破灵劫,有点儿水,http://book.zongheng.com/book/653509.html,连载中,3342,玄幻,0,5,0
纪委在行动,洪荒野和和尚,http://book.zongheng.com/book/643666.html,连载中,160820,官场,96,3172,24
混沌至尊之强者之心,李子寒,http://book.zongheng.com/book/652730.html,连载中,30914,争霸,1,41,0
挑水工,笔讯,http://book.zongheng.com/book/639388.html,连载中,13370,文集,2,61,1
我的少女时代,蘼荼,http://book.zongheng.com/book/653719.html,连载中,2649,商战,0,204,13
海贼王之美食的进击,正在努力的树袋熊,http://book.zongheng.com/book/653718.html,连载中,11,同人,1,67,2
近身极品护卫,夜墨师叔,http://book.zongheng.com/book/653458.html,连载中,4258,异术,0,24,2
白狼之子,小小步行鱼,http://book.zongheng.com/book/652158.html,连载中,10381,奇幻,0,9,0
傲笑万宇,段御千山,http://book.zongheng.com/book/541904.html,连载中,5128,异世,2,85,0
虫生异世,末兮生,http://book.zongheng.com/book/587386.html,连载中,2052,异世,1,843,95
道落红尘,亡尘梦,http://book.zongheng.com/book/652748.html,连载中,8323,神话,1,39,1
回眸再一笑,韶光荏苒,http://book.zongheng.com/book/653404.html,连载中,7308,玄幻,2,15,0
天下飘雪,柏雪黑马,http://book.zongheng.com/book/575380.html,连载中,6499,仙侠,1,35,1
魂武神帝,帝梦尘,http://book.zongheng.com/book/653268.html,连载中,2017,玄幻,1,534,17
天地寻道,能吃睡,http://book.zongheng.com/book/651563.html,连载中,327948,异世,1,127,0
圣骑士团,随如风,http://book.zongheng.com/book/653746.html,连载中,2142,争霸,1,14,2
青春的迷茫,茶麓,http://book.zongheng.com/book/618860.html,连载中,72220,校园,2,265,6
异时空求道,猥琐很时尚,http://book.zongheng.com/book/652909.html,连载中,22393,修真,0,40,1
五界圣仙,五界圣仙,http://book.zongheng.com/book/653226.html,连载中,4093,仙侠,0,11,0
蚂蚁不是人,那年轻轻风,http://book.zongheng.com/book/653805.html,连载中,3957,都市,0,7,1
王者透视,铁竹,http://book.zongheng.com/book/549313.html,已完结,777796,都市,1735,138199,322
造化弄人,战鼓震星辰,http://book.zongheng.com/book/653804.html,连载中,2263,玄幻,0,11,0
混元之异变,向前冲,http://book.zongheng.com/book/652926.html,连载中,3612,异世,0,21,0
今夜此处无星,亡月陌,http://book.zongheng.com/book/632465.html,连载中,26710,校园,3,106,1
武侠魔将,小鲤鱼跃龙门,http://book.zongheng.com/book/653051.html,连载中,5419,修真,3,67,3
惟我毒尊,九世济公,http://book.zongheng.com/book/653218.html,连载中,24745,玄幻,1,32,3
玄幻沉沦,煮鸡蛋贼难吃,http://book.zongheng.com/book/651164.html,连载中,59324,异世,3,52,0
极品城管,我是小书童,http://book.zongheng.com/book/652676.html,连载中,8749,都市,2,27,0
萧华紫吟,点水笑绿竹,http://book.zongheng.com/book/653135.html,连载中,3561,争霸,0,9,0
拜月遮仙,梓信,http://book.zongheng.com/book/653668.html,连载中,49033,异世,1,29,0
校园至尊团体,安语歆,http://book.zongheng.com/book/627597.html,连载中,47381,都市,1,94,0
这个杀手比较暖,艾辰惜,http://book.zongheng.com/book/653771.html,连载中,4579,都市,1,12,0
后三国之蜀志,续水天涯,http://book.zongheng.com/book/653639.html,连载中,17153,历史,1,576,5
地衣,勤以道,http://book.zongheng.com/book/644375.html,连载中,83074,争霸,2,83,3
陨落之域,柠枫,http://book.zongheng.com/book/649061.html,连载中,2355,惊悚,0,13,0
剑七,青暝,http://book.zongheng.com/book/593232.html,连载中,34430,仙侠,1,338,1
龙之空,蓝er,http://book.zongheng.com/book/649484.html,连载中,58699,校园,1,186,6
织梦以茶,璟澜书,http://book.zongheng.com/book/651045.html,连载中,9643,神话,1,15,1
绝密空间,六月星辰,http://book.zongheng.com/book/653658.html,连载中,2253,科幻,2,177,2
冰雪三公主vs腹黑三校草,嗜血彼岸,http://book.zongheng.com/book/585116.html,连载中,13038,校园,22,476,11
凰天霸龙体,殇穹碧落,http://book.zongheng.com/book/636699.html,连载中,86077,玄幻,5,265,5
天谴神王,江南无路,http://book.zongheng.com/book/652286.html,连载中,25661,玄幻,1,24,1
武巅传奇,墨墨挥笔,http://book.zongheng.com/book/650207.html,连载中,65750,武侠,5,154,1
北地之人,许衎,http://book.zongheng.com/book/653865.html,连载中,3993,争霸,0,12,0
圣武巅峰,雅亦然,http://book.zongheng.com/book/623953.html,连载中,57816,玄幻,29,1540,6
烟雨密探,宇虹,http://book.zongheng.com/book/651422.html,连载中,3867,武侠,0,10,1
神之人为,道之,http://book.zongheng.com/book/631388.html,连载中,228764,玄幻,4,323,5
为了我厌恶的世界,晓之雨落,http://book.zongheng.com/book/648043.html,连载中,53043,校园,3,132,2
江南又风尘,玄猿,http://book.zongheng.com/book/653861.html,连载中,10183,武侠,1,18,1
我在异世上位王者,一点钥匙,http://book.zongheng.com/book/635691.html,连载中,40286,异世,2,110,2
器炼成神,真妄不二,http://book.zongheng.com/book/644041.html,连载中,139074,玄幻,18,1185,5
梦游记之梁山传,风鸣,http://book.zongheng.com/book/508510.html,连载中,51112,仙侠,2,215,2
决战天下问顶峰,温俊豪,http://book.zongheng.com/book/653891.html,连载中,2,武侠,0,23,2
天生阴阳命,ao气,http://book.zongheng.com/book/648916.html,连载中,48014,惊悚,2,163,6
从前有个人爱你很久,夏长安,http://book.zongheng.com/book/649151.html,连载中,40026,都市,0,151,6
冰山殿下的专属公主,叶倾晟,http://book.zongheng.com/book/640259.html,连载中,42451,争霸,6,615,49
神魔大战Ⅰ新月,坏心眼的剑纯,http://book.zongheng.com/book/653904.html,连载中,4861,异世,0,12,0
尘崛之路,心知秋,http://book.zongheng.com/book/652771.html,连载中,89683,修真,0,18,0
一曲梨花白之王者荣耀,伟伟要吃糖糖,http://book.zongheng.com/book/653858.html,连载中,2011,同人,2,49,0
末世炼狱,小十五与瓦力,http://book.zongheng.com/book/652441.html,连载中,32391,末世,8,230,1
大侠鹿不羁,南侠小鹿,http://book.zongheng.com/book/653915.html,连载中,17414,武侠,0,16,1
血狼行,庄潇王爷,http://book.zongheng.com/book/651339.html,连载中,15296,都市,4,91,3
京华异闻录,三三禁手,http://book.zongheng.com/book/650690.html,连载中,194245,都市,3,199,6
大哉乾元万物资始,三七市薛之谦,http://book.zongheng.com/book/653890.html,连载中,2277,异世,1,7,0
天之师,星伊,http://book.zongheng.com/book/477196.html,连载中,32158,修真,2,331,3
鬼阁神宫,宇文痞爷,http://book.zongheng.com/book/631442.html,连载中,29583,异闻,1,61,0
星异,猪哥村夫,http://book.zongheng.com/book/648313.html,连载中,8606,末世,1,297,4
萌妖修真传,人间小皇,http://book.zongheng.com/book/650731.html,连载中,17395,修真,0,51,2
破楼,总管是小三,http://book.zongheng.com/book/623241.html,连载中,76857,异世,1,200,5
翼知秋,郭子瑜,http://book.zongheng.com/book/647666.html,连载中,70312,玄幻,2,214,3
神道一途,王宇樊,http://book.zongheng.com/book/459986.html,已完结,930941,修真,1520,233386,45
炼武传说,门前客,http://book.zongheng.com/book/586731.html,连载中,272368,异世,4,693,4
我的大学杂记,断迁,http://book.zongheng.com/book/653741.html,连载中,5809,文集,2,19,2
邪罪,诗酒临风,http://book.zongheng.com/book/653321.html,连载中,7733,江湖,0,63,3
转世奇侠,老子是老子,http://book.zongheng.com/book/620657.html,连载中,10653,修真,1,159,7
